"subject","item","reading_time","ambiguity","group","gap_filling","ambiguity_G","group_G","gap_filling_G"
"Native 34",4,2707,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 34",6,16641,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 34",12,7304,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 34",7,6051,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 34",8,5987,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 34",10,8209,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 34",5,6376,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 34",11,3376,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 34",1,2928,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 34",2,2137,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 34",9,10334,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 35",6,7475,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 35",12,13979,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 35",3,6811,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 35",10,10589,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 35",4,5033,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 35",8,6447,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 35",7,7096,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 35",5,6714,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 35",2,5161,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 35",9,8991,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 35",1,9520,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 35",11,5842,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 36",10,8002,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 36",12,10492,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 36",8,4232,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 36",7,3097,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 36",1,2785,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 36",3,8168,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 36",4,6145,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 36",6,10406,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 36",2,3620,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 36",11,12426,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 36",9,3501,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 36",5,2002,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 37",4,8812,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 37",8,5558,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 37",5,9500,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 37",10,8431,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 37",12,7443,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 37",11,10666,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 37",6,4193,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 37",1,2632,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 37",9,17975,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 37",3,4850,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 37",7,5447,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 37",2,3101,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 38",7,7147,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 38",12,12414,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 38",8,9715,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 38",9,9279,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 38",1,5734,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 38",3,3349,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 38",2,4774,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 38",6,9351,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 38",10,11574,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 38",4,3280,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 38",5,7560,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 38",11,7320,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 39",2,10814,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 39",7,9402,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 39",6,4324,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 39",12,6216,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 39",11,2284,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 39",8,6331,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 39",3,10303,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 39",10,4829,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 39",4,16216,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 39",9,8578,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 39",5,2856,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 39",1,5368,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 40",7,7350,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 40",10,7490,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 40",1,4528,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 40",6,6079,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 40",2,7588,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 40",8,13545,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 40",4,8903,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 40",9,10003,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 40",12,105,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 40",3,5560,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 40",11,8041,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 40",5,9434,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Non-Native 1",1,4805,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",10,6815,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",11,3014,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",7,8425,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",9,3693,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",12,3939,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",3,5735,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",5,5531,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",8,8275,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",6,7220,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",2,6230,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 1",4,4858,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",3,7614,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",1,4352,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",8,6843,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",4,3959,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",7,10719,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",12,2829,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",5,9003,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",9,6672,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",6,4605,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",11,5804,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",2,3346,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 2",10,6410,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",4,6259,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",8,5287,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",7,16554,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",1,8308,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",5,6359,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",6,7666,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",2,10022,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",3,8401,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",9,7487,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",12,4714,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 3",11,5542,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",2,9029,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",9,15293,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",6,19828,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",5,3090,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",12,8891,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",4,14287,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",3,12565,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",7,4579,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",8,11308,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",10,28777,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",11,5122,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 4",1,5230,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",1,9996,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",4,7891,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",2,11805,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",8,8881,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",11,7779,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",12,8409,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",5,12886,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",7,10961,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",9,8853,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",10,18138,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",3,12148,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 5",6,10123,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",4,16814,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",3,10279,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",1,7435,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",10,15946,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",6,13748,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",2,5939,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",7,8232,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",5,13593,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",11,9755,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",8,8338,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",12,4280,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 6",9,5247,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",2,6034,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",7,8460,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",4,13380,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",11,4119,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",12,2798,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",3,16082,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",8,9146,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",6,11032,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",9,11099,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",1,6138,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",5,6197,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 7",10,11997,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",6,6354,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",9,9611,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",7,12081,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",12,18926,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",5,13544,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",11,4875,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",1,14452,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",2,22193,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",10,16601,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",3,8757,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",4,13651,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 8",8,7760,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",12,4682,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",5,16861,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",9,3798,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",7,14719,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",11,18410,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",3,6869,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",6,4636,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",10,4343,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",2,5463,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",4,7737,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",8,4636,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 9",1,8752,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",11,21184,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",2,12802,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",10,16768,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",1,14842,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",7,17125,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",9,8715,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",6,17551,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",4,16867,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",8,25277,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",3,5850,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",5,22420,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 10",12,12428,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",11,12116,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",6,9008,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",4,12151,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",5,10514,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",12,10705,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",8,18373,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",1,13744,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",7,15507,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",9,15783,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",3,14073,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",10,8557,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 11",2,5536,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",1,11454,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",7,13659,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",5,13721,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",3,19547,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",10,16014,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",11,8284,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",6,10175,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",12,18879,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",9,13150,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",8,22531,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",2,7789,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 12",4,17987,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",12,7955,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",5,5474,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",2,3861,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",11,3313,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",1,3073,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",6,2887,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",9,9461,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",10,2543,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",3,4718,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",4,3498,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",8,5549,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 13",7,6828,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",10,14907,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",8,19015,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",12,18339,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",4,9375,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",9,4910,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",5,6894,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",1,9146,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",11,6509,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",3,3538,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",2,7109,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",7,16764,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 14",6,14540,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",5,9408,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",7,17408,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",1,9512,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",9,12261,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",11,16467,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",10,14435,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",12,15325,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",4,17153,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",3,21972,0.5,0.5,-0.5,"Ambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",8,11379,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",2,4118,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 15",6,5789,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
"Non-Native 16",11,5143,-0.5,0.5,-0.5,"Unambiguous","Non-Native","Noun_Gap_Filling"
